Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Users
0.7828302781289506,0.0,0.6539382120589645,0.30860076686415266,0.26214307278379173,0.7178868822802223,0.47634799766641317,0.501355347062767,0.2220337955639714,0.28085418374533827,0.33792022870337285,0.46565805295222,CL1
0.4091368295105653,0.0,0.5376808708950563,1.0,0.26214307278379173,0.4624867733505088,0.23082808734456756,0.14170420724341518,0.2220337955639714,0.6094430140054728,0.21540082648414383,0.0,CL0
0.5774957106736499,0.0,0.5376808708950563,1.0,0.26214307278379173,0.3966659196917912,0.62297605629931,0.6472680931546068,0.732522024269995,0.335773418466903,0.5035725739208519,0.46565805295222,CL1
1.0,0.0,0.0,1.0,0.26214307278379173,0.3368896262998476,0.572721469304475,0.3489427645193781,0.4124903301042617,0.7614840836402683,0.4284743029403411,0.22439821909349758,CL0
0.5774957106736499,0.0,0.6539382120589645,1.0,0.26214307278379173,0.5759666028027882,0.3552519449102455,0.39293891708255474,0.6607887171079219,0.3702631943562448,0.33792022870337285,0.53955917314341,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.7521478001095234,0.0,0.3235992318080686,0.5415415834382108,0.3535804593056149,0.21540082648414383,0.132468045427615,CL1
0.7828302781289506,0.0,0.6539382120589645,1.0,0.26214307278379173,0.49204471757671453,0.5974043427929124,0.7309903263520275,0.6098269232989643,0.710992795206041,0.4284743029403411,0.3881171238509978,CL1
0.5774957106736499,0.0,0.4128200023527921,1.0,0.26214307278379173,0.3966659196917912,0.43280400008552417,0.3235992318080686,0.635892343751804,0.4990402267662714,0.4284743029403411,0.6199574522337576,CL1
0.7828302781289506,1.0,0.2733763471997248,0.535184955353352,0.26214307278379173,0.5064311568662079,0.2505444526914137,0.0,0.39017307670103574,0.5844153032594764,0.5035725739208519,0.132468045427615,CL0
0.4091368295105653,0.0,0.6539382120589645,1.0,0.26214307278379173,0.5915017014702543,0.3118820500132868,0.5270227380925393,0.49750458959230565,0.18521025528524748,0.8094908234604214,0.6199574522337576,CL1
0.4091368295105653,1.0,0.8143285040766648,1.0,0.26214307278379173,0.520448066200772,0.269701856789852,0.41399780424060084,0.5415415834382108,0.6885081227124201,0.5035725739208519,0.3881171238509978,CL0
0.5774957106736499,0.0,1.0,1.0,0.26214307278379173,0.3170062434237767,0.7658746521764362,0.6731427535081953,0.635892343751804,0.7614840836402683,0.4284743029403411,0.3881171238509978,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.5605621010671847,0.3768834397803252,0.3235992318080686,0.28646128000554216,0.40582243184888406,0.21540082648414383,0.53955917314341,CL1
0.4091368295105653,1.0,0.15791081107984106,0.18609846431207583,0.26214307278379173,0.3368896262998476,0.3768834397803252,0.5530463732726207,0.4124903301042617,0.4990402267662714,0.21540082648414383,0.30801132940520626,CL0
0.4091368295105653,0.0,0.6539382120589645,1.0,0.26214307278379173,0.3966659196917912,0.3118820500132868,0.5270227380925393,0.5632901892413029,0.4990402267662714,0.5035725739208519,0.30801132940520626,CL0
0.0,0.0,0.6539382120589645,1.0,0.26214307278379173,0.5759666028027882,0.45413310608351437,0.5776515090178349,0.68561870013509,0.4793944624692584,0.33792022870337285,0.132468045427615,CL0
0.4091368295105653,0.0,0.6539382120589645,0.0,0.4052125390227153,0.6656807587681741,0.5974043427929124,0.6731427535081953,0.08121990786176961,0.38720138784652863,0.5653426427334451,1.0,CL1
1.0,0.0,0.0,1.0,0.26214307278379173,0.4775499421960171,0.3768834397803252,0.10394880447701739,0.456453717281114,0.38720138784652863,0.5653426427334451,0.132468045427615,CL0
0.4091368295105653,0.0,0.6539382120589645,1.0,0.26214307278379173,0.4775499421960171,0.41211632502832984,0.501355347062767,0.49750458959230565,0.28085418374533827,0.4284743029403411,0.46565805295222,CL0
0.7828302781289506,0.0,0.0,0.0,0.26214307278379173,0.5605621010671847,0.5491717904781104,0.7021750324667965,0.5189587687191862,0.40582243184888406,0.5653426427334451,0.3881171238509978,CL1
0.5774957106736499,0.0,0.6539382120589645,1.0,0.26214307278379173,0.2839859964471698,0.6964153173708663,0.5776515090178349,0.49750458959230565,0.6094430140054728,0.4284743029403411,0.30801132940520626,CL0
1.0,1.0,0.5376808708950563,1.0,0.26214307278379173,0.4775499421960171,0.3552519449102455,0.3489427645193781,0.39017307670103574,0.5600312900506875,0.21540082648414383,0.46565805295222,CL0
0.4091368295105653,0.0,0.8143285040766648,1.0,0.26214307278379173,0.520448066200772,0.43280400008552417,0.5270227380925393,0.20001962844508078,0.6094430140054728,0.33792022870337285,0.53955917314341,CL0
0.4091368295105653,1.0,0.6539382120589645,1.0,0.26214307278379173,0.6366570747177697,0.5005070358865339,0.7021750324667965,0.7624813818425338,0.44143074045422537,0.4284743029403411,0.46565805295222,CL0
0.4091368295105653,0.0,0.8143285040766648,1.0,0.26214307278379173,0.49204471757671453,0.3552519449102455,0.3235992318080686,0.49750458959230565,0.40582243184888406,0.4284743029403411,0.3881171238509978,CL0
0.4091368295105653,0.0,0.5376808708950563,1.0,0.26214307278379173,0.37744294175525245,0.41211632502832984,0.47869012264514527,0.47764810816427855,0.3535804593056149,0.4284743029403411,0.46565805295222,CL1
0.24647541538739387,0.0,0.6539382120589645,1.0,0.4052125390227153,0.3578474657516967,0.7220893543844858,0.6023408479258494,0.68561870013509,0.6355935872715307,0.4284743029403411,0.53955917314341,CL0
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.4447879209710476,0.572721469304475,0.7309903263520275,0.635892343751804,0.7353796949508712,0.21540082648414383,0.0,CL0
0.5774957106736499,1.0,0.4128200023527921,0.535184955353352,0.26214307278379173,0.5605621010671847,0.5974043427929124,0.3489427645193781,0.5415415834382108,0.710992795206041,0.33792022870337285,0.30801132940520626,CL1
0.5774957106736499,0.0,0.8143285040766648,1.0,0.26214307278379173,0.20982771593386457,0.62297605629931,0.5776515090178349,0.635892343751804,0.6636766964172315,0.0,0.22439821909349758,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.5343225061551224,0.3768834397803252,0.47869012264514527,0.47764810816427855,0.40582243184888406,0.5035725739208519,0.30801132940520626,CL0
0.24647541538739387,1.0,0.8143285040766648,1.0,0.2937228582708251,0.6366570747177697,0.41211632502832984,0.21034273925842922,0.3676537657749194,0.5374571349397869,0.5653426427334451,0.8257516480384779,CL0
0.4091368295105653,0.0,0.8143285040766648,1.0,0.26214307278379173,0.6656807587681741,0.47634799766641317,0.501355347062767,0.3250571534136175,0.4990402267662714,0.33792022870337285,0.30801132940520626,CL1
0.5774957106736499,0.0,0.5376808708950563,0.535184955353352,0.26214307278379173,0.6822457923301015,0.6469915361660146,0.43568983441124176,0.3676537657749194,0.22264285466868342,0.8094908234604214,1.0,CL1
0.7828302781289506,1.0,0.6539382120589645,1.0,0.26214307278379173,0.49204471757671453,0.5005070358865339,0.29951874653876426,0.5415415834382108,0.38720138784652863,0.5653426427334451,0.132468045427615,CL0
0.5774957106736499,0.0,0.8143285040766648,1.0,0.26214307278379173,0.3005643865134923,0.47634799766641317,0.7021750324667965,0.5415415834382108,0.5374571349397869,0.4284743029403411,0.46565805295222,CL1
0.7828302781289506,0.0,0.15791081107984106,1.0,0.26214307278379173,0.520448066200772,0.6701410842626446,0.43568983441124176,0.3448010599360343,0.335773418466903,0.7050679421277845,0.8257516480384779,CL1
0.7828302781289506,1.0,0.5376808708950563,1.0,0.26214307278379173,0.520448066200772,0.39384470651480025,0.3489427645193781,0.43458965003637035,0.44143074045422537,0.21540082648414383,0.0,CL0
0.4091368295105653,1.0,0.4128200023527921,1.0,0.26214307278379173,0.520448066200772,0.5005070358865339,0.2580033486950129,0.49750458959230565,0.5374571349397869,0.21540082648414383,0.132468045427615,CL0
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.428031444179458,0.5974043427929124,0.21034273925842922,0.5415415834382108,0.6094430140054728,0.33792022870337285,0.3881171238509978,CL0
0.5774957106736499,0.0,0.2733763471997248,1.0,0.26214307278379173,0.5473629066128054,0.5974043427929124,0.5270227380925393,0.43458965003637035,0.44143074045422537,0.8094908234604214,0.8257516480384779,CL1
0.5774957106736499,0.0,0.6539382120589645,1.0,0.26214307278379173,0.4447879209710476,0.3118820500132868,0.3235992318080686,0.26606068653373205,0.4793944624692584,0.21540082648414383,0.132468045427615,CL0
0.24647541538739387,1.0,1.0,1.0,0.26214307278379173,0.7178868822802223,0.5491717904781104,0.5776515090178349,0.456453717281114,0.46015569975406717,0.21540082648414383,0.53955917314341,CL0
0.5774957106736499,0.0,0.8143285040766648,1.0,0.20067877131113004,0.18490151062064705,0.742043965509342,0.7309903263520275,0.5189587687191862,0.6885081227124201,0.21540082648414383,0.22439821909349758,CL0
0.24647541538739387,0.0,0.6539382120589645,1.0,0.26214307278379173,0.428031444179458,0.2897954446185471,0.2339455335080009,0.30618498077567,0.5600312900506875,0.21540082648414383,0.22439821909349758,CL0
0.5774957106736499,0.0,0.6539382120589645,1.0,0.26214307278379173,0.6656807587681741,0.45413310608351437,0.41399780424060084,0.4124903301042617,0.4990402267662714,0.21540082648414383,0.22439821909349758,CL0
0.5774957106736499,0.0,1.0,1.0,0.26214307278379173,0.2839859964471698,0.572721469304475,0.7021750324667965,0.43458965003637035,0.6355935872715307,0.21540082648414383,0.3881171238509978,CL1
0.4091368295105653,0.0,0.4128200023527921,1.0,0.26214307278379173,0.6232753413699915,0.572721469304475,0.39293891708255474,0.6607887171079219,0.5844153032594764,0.5653426427334451,0.46565805295222,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.3578474657516967,0.39384470651480025,0.3489427645193781,0.68561870013509,0.5600312900506875,0.33792022870337285,0.22439821909349758,CL0
0.24647541538739387,0.0,0.8143285040766648,1.0,0.26214307278379173,0.4624867733505088,0.45413310608351437,0.7021750324667965,0.3676537657749194,0.4793944624692584,0.629735103585402,0.46565805295222,CL1
0.4091368295105653,0.0,0.5376808708950563,0.18609846431207583,0.26214307278379173,0.37744294175525245,0.5005070358865339,0.5776515090178349,0.47764810816427855,0.46015569975406717,0.4284743029403411,0.53955917314341,CL1
0.5774957106736499,1.0,0.15791081107984106,1.0,0.26214307278379173,0.5064311568662079,0.39384470651480025,0.2580033486950129,0.5415415834382108,0.4990402267662714,0.21540082648414383,0.30801132940520626,CL0
0.24647541538739387,0.0,0.4128200023527921,1.0,0.26214307278379173,0.4624867733505088,0.45413310608351437,0.5530463732726207,0.2220337955639714,0.46015569975406717,0.5653426427334451,0.7109326760345082,CL1
0.5774957106736499,1.0,0.2733763471997248,0.535184955353352,0.26214307278379173,0.4447879209710476,0.6701410842626446,0.47869012264514527,0.6607887171079219,0.5177969379625674,0.0,0.30801132940520626,CL0
0.5774957106736499,0.0,0.2733763471997248,1.0,0.26214307278379173,0.2839859964471698,0.6469915361660146,0.5270227380925393,0.5632901892413029,0.6355935872715307,0.5035725739208519,0.6199574522337576,CL0
0.5774957106736499,0.0,0.5376808708950563,1.0,0.26214307278379173,0.413474338444917,0.41211632502832984,0.47869012264514527,0.5415415834382108,0.6636766964172315,0.33792022870337285,0.46565805295222,CL0
1.0,1.0,0.15791081107984106,1.0,0.26214307278379173,0.3368896262998476,0.23082808734456756,0.06710830146027713,0.28646128000554216,0.5374571349397869,0.5653426427334451,0.0,CL0
0.24647541538739387,0.0,0.6539382120589645,1.0,0.26214307278379173,0.49204471757671453,0.5256068394864888,0.27831088455422526,0.39017307670103574,0.44143074045422537,0.5653426427334451,0.46565805295222,CL0
0.5774957106736499,1.0,0.22594043816228832,0.535184955353352,0.26214307278379173,0.4624867733505088,0.39384470651480025,0.27831088455422526,0.5632901892413029,0.5844153032594764,0.0,0.0,CL0
0.4091368295105653,0.0,0.6539382120589645,1.0,0.26214307278379173,0.5343225061551224,0.2505444526914137,0.43568983441124176,0.3250571534136175,0.44143074045422537,0.4284743029403411,0.0,CL1
0.4091368295105653,0.0,0.4128200023527921,1.0,0.26214307278379173,0.3966659196917912,0.3768834397803252,0.1916885001149697,0.26606068653373205,0.18521025528524748,0.0,0.22439821909349758,CL0
0.4091368295105653,0.0,0.5376808708950563,1.0,0.26214307278379173,0.4624867733505088,0.3768834397803252,0.21034273925842922,0.6607887171079219,0.40582243184888406,0.4284743029403411,0.46565805295222,CL0
1.0,1.0,1.0,0.535184955353352,0.26214307278379173,0.520448066200772,0.5491717904781104,0.6023408479258494,0.47764810816427855,0.710992795206041,0.4284743029403411,0.46565805295222,CL0
0.7828302781289506,1.0,0.6539382120589645,1.0,0.26214307278379173,0.3966659196917912,0.3118820500132868,0.5270227380925393,0.3676537657749194,0.4793944624692584,0.629735103585402,0.6199574522337576,CL1
0.7828302781289506,0.0,0.8143285040766648,0.535184955353352,0.26214307278379173,0.20982771593386457,0.7220893543844858,0.372051674833294,0.5852134304748929,0.710992795206041,0.4284743029403411,0.22439821909349758,CL0
0.7828302781289506,1.0,0.22594043816228832,1.0,0.2937228582708251,0.6656807587681741,0.3552519449102455,0.3489427645193781,0.7093301504462584,0.263158274544216,0.5035725739208519,0.46565805295222,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.4624867733505088,0.5256068394864888,0.47869012264514527,0.456453717281114,0.4793944624692584,0.21540082648414383,0.53955917314341,CL0
0.24647541538739387,1.0,0.2733763471997248,1.0,0.26214307278379173,0.4447879209710476,0.5005070358865339,0.27831088455422526,0.5189587687191862,0.5600312900506875,0.5653426427334451,0.8257516480384779,CL0
0.4091368295105653,0.0,0.4128200023527921,1.0,0.26214307278379173,0.6232753413699915,0.47634799766641317,0.3489427645193781,0.5189587687191862,0.4793944624692584,0.4284743029403411,0.6199574522337576,CL0
0.7828302781289506,0.0,0.15791081107984106,1.0,0.26214307278379173,0.37744294175525245,0.5256068394864888,0.45699485389131966,0.456453717281114,0.5374571349397869,0.33792022870337285,0.6199574522337576,CL0
0.4091368295105653,1.0,0.4128200023527921,1.0,0.26214307278379173,0.5605621010671847,0.2065102186057735,0.29951874653876426,0.39017307670103574,0.42387482825110556,0.21540082648414383,0.0,CL0
0.4091368295105653,1.0,0.8143285040766648,1.0,0.26214307278379173,0.649317556828216,0.41211632502832984,0.5776515090178349,0.4124903301042617,0.46015569975406717,0.5653426427334451,0.46565805295222,CL1
0.4091368295105653,1.0,0.8143285040766648,1.0,0.26214307278379173,0.7178868822802223,0.5491717904781104,0.6472680931546068,0.5415415834382108,0.38720138784652863,0.21540082648414383,0.53955917314341,CL0
0.4091368295105653,0.0,0.5376808708950563,0.535184955353352,0.26214307278379173,0.5759666028027882,0.43280400008552417,0.6472680931546068,0.5415415834382108,0.6094430140054728,0.629735103585402,0.7109326760345082,CL1
0.24647541538739387,0.0,0.2733763471997248,1.0,0.26214307278379173,0.2839859964471698,0.45413310608351437,0.45699485389131966,0.5415415834382108,0.4990402267662714,0.33792022870337285,0.30801132940520626,CL0
1.0,1.0,0.15791081107984106,1.0,0.26214307278379173,0.49204471757671453,0.3768834397803252,0.372051674833294,0.6098269232989643,0.5600312900506875,0.21540082648414383,0.132468045427615,CL0
0.5774957106736499,0.0,0.8143285040766648,1.0,0.26214307278379173,0.413474338444917,0.41211632502832984,0.372051674833294,0.5852134304748929,0.4793944624692584,0.21540082648414383,0.0,CL0
0.5774957106736499,0.0,0.8143285040766648,1.0,0.26214307278379173,0.4447879209710476,0.5491717904781104,0.7021750324667965,0.26606068653373205,0.6636766964172315,0.5653426427334451,0.46565805295222,CL1
0.4091368295105653,1.0,0.6539382120589645,0.535184955353352,0.26214307278379173,0.5343225061551224,0.3332172648773798,0.5776515090178349,0.47764810816427855,0.6094430140054728,0.21540082648414383,0.132468045427615,CL1
0.5774957106736499,1.0,0.8143285040766648,1.0,0.26214307278379173,0.4447879209710476,0.5974043427929124,0.47869012264514527,0.4124903301042617,0.335773418466903,0.5035725739208519,0.30801132940520626,CL0
0.4091368295105653,0.0,1.0,0.535184955353352,0.26214307278379173,0.3368896262998476,0.43280400008552417,0.5270227380925393,0.4124903301042617,0.6355935872715307,0.4284743029403411,0.8257516480384779,CL1
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.413474338444917,0.9589850729856778,0.6472680931546068,0.635892343751804,0.7353796949508712,0.5653426427334451,0.6199574522337576,CL0
0.24647541538739387,0.0,0.8143285040766648,0.18609846431207583,0.26214307278379173,0.3578474657516967,0.8929665570125203,0.6245996301538004,0.28646128000554216,0.44143074045422537,0.4284743029403411,0.8257516480384779,CL1
0.5774957106736499,1.0,0.15791081107984106,0.30860076686415266,0.26214307278379173,0.428031444179458,0.572721469304475,0.2580033486950129,0.47764810816427855,0.6355935872715307,0.21540082648414383,0.30801132940520626,CL0
0.5774957106736499,0.0,0.2733763471997248,1.0,0.26214307278379173,0.428031444179458,0.6964153173708663,0.7625665124021545,0.30618498077567,0.4990402267662714,0.33792022870337285,0.8257516480384779,CL1
0.5774957106736499,1.0,0.5376808708950563,0.535184955353352,0.26214307278379173,0.520448066200772,0.5974043427929124,0.47869012264514527,0.456453717281114,0.5177969379625674,0.5035725739208519,0.7109326760345082,CL0
0.24647541538739387,1.0,0.4128200023527921,0.535184955353352,0.26214307278379173,0.37744294175525245,0.5256068394864888,0.501355347062767,0.6607887171079219,0.5844153032594764,0.33792022870337285,0.53955917314341,CL0
0.4091368295105653,0.0,0.5376808708950563,1.0,0.26214307278379173,0.18490151062064705,0.572721469304475,0.2339455335080009,0.39017307670103574,0.7951569698299253,0.21540082648414383,0.132468045427615,CL0
0.24647541538739387,1.0,0.4128200023527921,1.0,0.26214307278379173,0.6656807587681741,0.45413310608351437,0.2339455335080009,0.5415415834382108,0.44143074045422537,0.21540082648414383,0.30801132940520626,CL0
0.4091368295105653,1.0,0.15791081107984106,1.0,0.26214307278379173,0.5343225061551224,0.5005070358865339,0.3235992318080686,0.39017307670103574,0.5844153032594764,0.5653426427334451,0.46565805295222,CL0
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.4447879209710476,0.8248389550173644,0.5530463732726207,0.5189587687191862,0.6094430140054728,0.8094908234604214,0.8257516480384779,CL0
0.5774957106736499,1.0,0.4128200023527921,1.0,0.26214307278379173,0.3966659196917912,0.572721469304475,0.29951874653876426,0.3676537657749194,0.42387482825110556,0.33792022870337285,0.53955917314341,CL0
0.5774957106736499,0.0,0.8143285040766648,1.0,0.20067877131113004,0.49204471757671453,0.5491717904781104,0.5530463732726207,0.456453717281114,0.4793944624692584,0.5035725739208519,0.3881171238509978,CL0
0.24647541538739387,0.0,0.8143285040766648,1.0,0.26214307278379173,0.5605621010671847,0.3332172648773798,0.39293891708255474,0.4124903301042617,0.40582243184888406,0.5035725739208519,0.6199574522337576,CL1
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.3368896262998476,0.5491717904781104,0.6731427535081953,0.3250571534136175,0.38720138784652863,0.4284743029403411,0.46565805295222,CL0
0.5774957106736499,1.0,0.5376808708950563,1.0,0.26214307278379173,0.520448066200772,0.5974043427929124,0.5776515090178349,0.5189587687191862,0.6094430140054728,0.5035725739208519,0.46565805295222,CL0
0.4091368295105653,0.0,0.4128200023527921,1.0,0.26214307278379173,0.1663270651752893,0.7961059033027584,0.7625665124021545,0.39017307670103574,0.3001044926046947,0.8094908234604214,0.8257516480384779,CL1
0.24647541538739387,1.0,0.5376808708950563,0.535184955353352,0.26214307278379173,0.5473629066128054,0.41211632502832984,0.39293891708255474,0.5415415834382108,0.6636766964172315,0.21540082648414383,0.0,CL1
0.4091368295105653,0.0,0.5376808708950563,0.535184955353352,0.26214307278379173,0.6075769965376973,0.41211632502832984,0.5530463732726207,0.2442529067417936,0.44143074045422537,0.5653426427334451,0.46565805295222,CL0
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.7521478001095234,0.62297605629931,0.7625665124021545,0.5189587687191862,0.335773418466903,0.5653426427334451,0.6199574522337576,CL1
0.4091368295105653,1.0,0.4128200023527921,0.0,0.26214307278379173,0.7871819111376922,0.2065102186057735,0.14170420724341518,0.6607887171079219,0.5374571349397869,0.4284743029403411,0.132468045427615,CL1
0.4091368295105653,1.0,0.6539382120589645,1.0,0.26214307278379173,0.4624867733505088,0.5974043427929124,0.372051674833294,0.5415415834382108,0.710992795206041,0.4284743029403411,0.30801132940520626,CL0
0.24647541538739387,1.0,0.8143285040766648,1.0,0.26214307278379173,0.3578474657516967,0.5974043427929124,0.372051674833294,0.3448010599360343,0.6094430140054728,0.5035725739208519,1.0,CL1
0.4091368295105653,1.0,0.5376808708950563,1.0,0.26214307278379173,0.7354892710168307,0.3118820500132868,0.27831088455422526,0.20001962844508078,0.38720138784652863,0.5653426427334451,0.53955917314341,CL0
0.7828302781289506,0.0,0.8143285040766648,1.0,0.26214307278379173,0.5473629066128054,0.5256068394864888,0.501355347062767,0.456453717281114,0.3702631943562448,0.4284743029403411,0.3881171238509978,CL0
0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.5473629066128054,0.39384470651480025,0.45699485389131966,0.49750458959230565,0.5177969379625674,0.7050679421277845,0.53955917314341,CL0
0.5774957106736499,0.0,0.15791081107984106,1.0,0.26214307278379173,0.4624867733505088,0.7961059033027584,0.5776515090178349,0.5632901892413029,0.5844153032594764,0.4284743029403411,0.46565805295222,CL0
0.7828302781289506,0.0,0.6539382120589645,1.0,0.26214307278379173,0.4447879209710476,0.6964153173708663,0.6023408479258494,0.5189587687191862,0.6636766964172315,0.5653426427334451,0.6199574522337576,CL0
0.5774957106736499,0.0,0.6539382120589645,1.0,0.26214307278379173,0.3368896262998476,0.5974043427929124,0.3489427645193781,0.43458965003637035,0.4990402267662714,0.4284743029403411,0.30801132940520626,CL0
0.5774957106736499,1.0,0.22594043816228832,1.0,0.26214307278379173,0.4624867733505088,0.3768834397803252,0.39293891708255474,0.5415415834382108,0.6355935872715307,0.21540082648414383,0.0,CL0
0.4091368295105653,0.0,1.0,1.0,0.20067877131113004,0.520448066200772,0.5974043427929124,0.5530463732726207,0.5189587687191862,0.5374571349397869,0.4284743029403411,0.22439821909349758,CL0
0.5774957106736499,1.0,0.8143285040766648,1.0,0.26214307278379173,0.3966659196917912,0.6469915361660146,0.3489427645193781,0.635892343751804,0.5600312900506875,0.5035725739208519,0.6199574522337576,CL0
0.5774957106736499,1.0,0.15791081107984106,1.0,0.26214307278379173,0.649317556828216,0.5491717904781104,0.29951874653876426,0.5632901892413029,0.8367678301331269,0.33792022870337285,0.22439821909349758,CL0
0.5774957106736499,1.0,0.15791081107984106,1.0,0.4052125390227153,0.2839859964471698,0.47634799766641317,0.3235992318080686,0.8554220692999573,0.5844153032594764,0.21540082648414383,0.0,CL0
0.4091368295105653,1.0,0.2733763471997248,0.5103957776747163,0.26214307278379173,0.4775499421960171,0.41211632502832984,0.43568983441124176,0.47764810816427855,0.5374571349397869,0.21540082648414383,0.132468045427615,CL0
0.4091368295105653,0.0,0.8143285040766648,1.0,0.26214307278379173,0.5064311568662079,0.5256068394864888,0.5776515090178349,0.47764810816427855,0.5177969379625674,0.5653426427334451,0.6199574522337576,CL0
0.24647541538739387,1.0,0.8143285040766648,1.0,0.40906090031748976,1.0,0.269701856789852,0.47869012264514527,0.5852134304748929,0.40582243184888406,0.21540082648414383,0.6199574522337576,CL0
0.4091368295105653,1.0,0.15791081107984106,1.0,0.26214307278379173,0.2630830670689448,0.742043965509342,0.43568983441124176,0.7624813818425338,0.7353796949508712,0.5653426427334451,0.3881171238509978,CL0
0.5774957106736499,1.0,0.6539382120589645,1.0,0.26214307278379173,0.49204471757671453,0.45413310608351437,0.2580033486950129,0.7624813818425338,0.7353796949508712,0.7050679421277845,0.53955917314341,CL0
0.5774957106736499,1.0,0.6539382120589645,1.0,0.26214307278379173,0.3368896262998476,0.742043965509342,0.5776515090178349,0.6098269232989643,0.5600312900506875,0.0,0.22439821909349758,CL0
